label,text
-1,عرفت إبراهيم عيسى إعلاميا شجاعا منذ أيام نظام مبارك و أعتقد إنى كنت حينها فى المرحلة الإعدادية عندما بدأت أتابعه و أذكر قضيته الشهيرة مع الرئيس حينها و التى أتاحت له الفرصة أن يتفرغ لكتابة هذه الرائعة و التى كانت أولى تجاربي مع إبراهيم عيسى الروائى .. رواية مولانا جديدة فى موضوعها فقد طرحت شخصية رجل الدين بطريقة مختلفة هذه المرة فهو ليس بالسطحى المتشددالمتمسك بالقشور و ليس الشخصية المعتاده لرجل الدين الذى يستغل مكانته و يتاجر بالدين و يخدع من حوله و يبرر كل ما يفعله بالإلتفاف و تحليل ما هو محرم .. كل هذا قد يرد فى ذهنك ربما مع لحظة معرفتك للعنوان و لكن شخصية مولانا هنا مختلفة فهو متفقه جدا فى الدين معترف بتناقضاته فى الحياة ولم يحللها لنفسه .. شخصية مولاناو من معها من رجال دين هى كوكتيل من شيوخ الفضائيات حاولت كثيرا أن أحدد الشخص المقصود بمولانا فوجدت الشخصية عبارة عن عدد من هؤلاء الذين صاروا فى واقعنا .. فى الرواية تأريخ للفترة الأخيرة من عصر مبارك حيث سرد عيسى الأحداث بدقة مقتبسا من الواقع المرير فى ذاك الوقت و لكنه عبر عنها بأسلوب رائع لم يخل من عنصر المفاجأة المتكرر فى أحداث الرواية .. إبراهيم عيسى من هؤلاء الذين يطغى فكرهم فى كتاباتهم فأحيانا تشعر أن مولانا هو إبراهيم عيسى خاصة في الجزء المتعلق بالقتاوى الشائكة و غيرها من الأراء الدينية التى أثارت الجدل فى تلك الفترة .. أعيب عليه بعض الألفاظ التى لم تكن فى موضوعها و التى جاء بعضها خارجا و كان بالإمكان التعبير بأخر أكثر تأدبا .. النهاية فى حد ذاتها مفاجأة و لكنها جاءت لتهدم ما مهد له الكاتب على مدار أكثر من صفحة سعى خلالها لإقناعنا بأن ذلك الفتى نجل الرئيس متمرد على واقعه فذهب ليتنصر و تدور حوارات كثيرة تؤكد ذلك المعنى ثم تأتى النهاية مخالفة تماما لذلك .. كمجمل رواية رائعة تستحق القراءة و التأمل .. هاجر شاهين
-1,"شكرا أتانا . جميل ، انصح به موقع هادئالأجمل ان تكون في الطوابق العليا من المبنى."
-1,شمشوم يتحدث و يقول . . الفندق بعيد عن الحرم من طلعات تطلعها مشي و لايوجد سيارة جولف مثل الفنادق الابعد منهلا أنصح فيه لمن هم كبار في السن و لديهم مشاكل في المشي عافاهم اللهو لايوجد مواقف للسيارات خاص فيه
-1,رائع جدا . استمعت جدا كل شي جميل. الانتظار عند الاصنصيرات
-1,جيد جدا. تصميم ال يلا وموقعها. عدم وجود سجاد على الأرض
-1,فلة إحجاج . الموقع وطاقم العمل. نظافة الموكيت
-1,كتاب جميل وخفيف .. هو تجربتي الثانية مع عبدالوهاب مطاوع. استمتعت به للحد الأاقصى
-1,شئ مرعب انك تشوف نهايتك. تعيشها كل يوم. وتعيش آلامها. شئ مرعب انك تكون عارف حبايبك هيموتوا ازاي. في اللحظات دي الجهل مفيد. اكتر من المعرفه ..... هل تعرف محمود السمنودي؟. فلتحمد الله انك لا تعرفه.
-1,من اجمل الروايات اللى قرتها فى حياتى ومش لاقية حاجة بمستواها لحد دلوقتى
-1,"الأحداث هنا اكتر بكتير من الجزء الأول والأسلوب احلى كمان ،،عجبنى خياله جدا فى عالم الجن بصورة مختلفة تماما عن المعروف مستنيين العائد وشكلها هتتأخر وهننسى الأحداث :"
-1,اكثر من راااااااااائع من حيث الاسلوب والسرد ومفيييييييد جداااااااااااااااااااااااا
-1,جيد جدا . موقع الفندق والخدمات بشكل عام. سعر الفنادق جميعها بشكل عام جدا مرتفع
-1,"جيد جدا. . موظف في المطعم لا يحضرني اسمه كان تعامله سيء جدا جدا،"
-1,رائع رائع رائع .. غريب أن شخصية مثل عبد الله البرغوثي لا يعرفها أو يعرف قصتها الكثير . فعلا لا بد من الجميع معرفتها .. ومن خلال هذه السيرة الذاتية أو الرواية أو أيا ما كان اسمه فإن المعلومات كاملة ستصل بسلاسة وسهولة للجميع .. فهو كتاب ذو لغة بسيطة والمعلومات تتدفق بشكل سريع.. بشكل عام هو كتاب ممتع جدا ومفيد جدا ومهم جدا لإعطاء الحماسة والتفاؤل للمرحلة القادمة
-1,تقيم موقع ممتاز وغرف جميلة وموظفي الفندق بصورة عامة ودودين وطعام متنوع والخدمات المتوفرة ذات مستوى مقبول من حمام سباحة وسبا والأجواء بالمساء جدا شاعرية ورومانسية وما ننسى خدمة الغرف جدا مميزة وتعاون ملحوظ وخدمة سريعة فأنصح كل زائر الإقامة فيه الكويت
-1,"انطباعي عن الفندق كنت قد حجزت في الفندق من تاريخ سبتمبر الى سبتمبر وقبل الوصول طلبت توفير شطاف في دورة المياه فتم تركيبه قبل وصولي ، نوع الغرفه في الدور وانصح بها مساحتها جميله وكل مافيها جميل. الشيء الوحيد الذي اتمنى من ادارة الفندق الاهتمام به هو توفير انترنت مجاني على الأقل في بهو الفندق اذا لم يكن في كل الغرف. احيانا يضطر البعض للذهاب لستاربوكس القريب من الفندق للحصول على الانترنت مقابل طلب القهوة، لو ان ادارة الفندق توفر الانترنت المجاني في البهو فإن البعض سيقوم بطلب القهوة من الكوفي الموجود في البهو وذلك فيه فائدة للفندق وللضيوف. ايضا: في اخر يوم لي بالفندق وعندما كنت ارتب اغراضي واستعد للرحيل ، اخذت نظره تحت السرير للتأكد انه لايوجد اي شيء من حاجاتي تحته فتفاجأت ان المكان الذي تحت السرير غير نظيف ابدا وعثرت على حبوب سنافي مقوي جنسي للرجال العاملين في الاستقبال ممتازين لو كررت الزيارة فلن اسكن في غير لقربه من المترو وهذا اراحني كثيرا في تنقلاتي . اتمنى من ادارة الفندق الاهتمام بنظافة ماتحت السرير وشكرا"
-1,فسألها خالد على الفور. طب ليه أنتى مش ملازمة الأسرة الحاكمة طول الوقت ؟ . ردت أسيل : لقد طلب منى الحاكم ذلك بالفعل .. و لكننى رفضت ... خالد فى دهشة :. رفضتى ؟ . أجابته أسيل مبتسمة : نعم .. لا أريد أن أكون أسيرة لمكان بعينه .. حتى لو كان الحاكم ... خالد و مازال مندهشا :. تقدرى ترفضى طلب للحاكم ؟ . أسيل : إنه حقى .. و لدى من الحرية ما يجعلنى اتحكم بإرادتى .. و أنا أحب الانطلاق .. لا أريد أن يقيدنى أحد ... صمت خالد ثم سألها سؤالا جال بخاطره :. هو نظام الحكم هنا فى زيكولا ملكى ؟. ردت أسيل : لا .. إن حاكم زيكولا يظل بالحكم خمس سنوات .. ثم يأتى حاكم غيره يختاره أهل زيكولا ... فاندهش خالد كثيرا :. خمس سنوات بس ؟ . أسيل : نعم ... خالد : و مفيش تجديد ؟ . أسيل : لا .. كل حاكم له خمس سنوات فقط .. ألا تكف تلك المدة .. أرى أنها كافية لكل حاكم هنا كى يأتى غيره و يكمل مسيرة التقدم لزيكولا و يستفيد من أخطاء من سبقه .. و لهذا زيكولا تتقدم عن البلاد الأخرى .. ألستم كذلك فى بلدك ؟. ضحك خالد ثم فرك شعره .. و صمت و حاول أن يختلق موضوعا آخرا للنقاش .. ثم حدث نفسه :. أنا دلوقت متأكد إن زيكولا ليست لها أى صلة بالوطن العربى إلا اللغة العربية
